Position_X, Position_Y, Position_Z, Rotation_X, Rotation_Y, Rotation_Z
1.545647,1.169297, -0.5058733,-0.1288634,-0.436321, -0.1881288,
1.546038,1.169573, -0.506084,-0.1296363,-0.4362563, -0.189134,
1.546244,1.169803, -0.5062906,-0.1305108,-0.4372786, -0.1901825,
1.546267,1.169959, -0.5068361,-0.1302064,-0.438248, -0.190354,
1.546284,1.170148, -0.5072412,-0.1308347,-0.4390979, -0.1906542,
1.546176,1.169944, -0.5072855,-0.1302202,-0.4398402, -0.190763,
1.54591,1.169704, -0.5070888,-0.1279756,-0.4406261, -0.1905053,
1.545726,1.16951, -0.506501,-0.1268785,-0.4409502, -0.1909021,
1.545454,1.168492, -0.5059104,-0.1215441,-0.4407873, -0.1897716,
1.544857,1.167702, -0.5052192,-0.1181665,-0.4413044, -0.1889951,
1.54415,1.166481, -0.5046377,-0.1134555,-0.4412308, -0.1874039,
1.543461,1.165601, -0.5038188,-0.1088481,-0.441305, -0.1854177,
1.543044,1.164971, -0.503332,-0.1065119,-0.44087, -0.1851145,
1.542591,1.164114, -0.5032616,-0.1029488,-0.4411607, -0.1831669,
1.543115,1.163779, -0.5021728,-0.1000163,-0.4401877, -0.1856578,
1.544988,1.163574, -0.4990522,-0.09443233,-0.4350899, -0.193371,
1.546896,1.163341, -0.496112,-0.0901628,-0.4259828, -0.206233,
1.548632,1.163178, -0.4960449,-0.08396388,-0.4249311, -0.212038,
1.549772,1.164013, -0.4977809,-0.08651754,-0.4265451, -0.2175284,
1.551203,1.164398, -0.499862,-0.08715179,-0.429609, -0.2181341,
1.552911,1.16632, -0.5008214,-0.0936187,-0.4313478, -0.2228224,
1.554798,1.168915, -0.5004284,-0.103006,-0.4315586, -0.2321578,
1.555718,1.168888, -0.4987923,-0.1009755,-0.4286853, -0.2376675,
1.556616,1.167997, -0.4968414,-0.09741113,-0.4249725, -0.2359968,
1.557946,1.167858, -0.4943568,-0.09783538,-0.417716, -0.2383636,
1.558401,1.167505, -0.4932806,-0.09571332,-0.4154277, -0.2391749,
1.558362,1.167707, -0.4929465,-0.097181,-0.4146248, -0.2398139,
1.55768,1.168122, -0.4935249,-0.1002147,-0.414888, -0.2399411,
1.556651,1.168203, -0.4948158,-0.1028925,-0.4171516, -0.2351717,
1.554947,1.169016, -0.4968274,-0.1090143,-0.418602, -0.2313894,
1.553421,1.169272, -0.4989135,-0.1132693,-0.4201223, -0.2245444,
1.552366,1.169946, -0.500857,-0.1186782,-0.4223485, -0.2172499,
1.552447,1.171381, -0.5017017,-0.1275888,-0.4194622, -0.217282,
1.552544,1.172227, -0.5023162,-0.1321013,-0.4168453, -0.2147595,
1.552368,1.172021, -0.5032809,-0.1340684,-0.4169374, -0.2106009,
1.551995,1.172637, -0.5044029,-0.1367444,-0.4203182, -0.2088887,
1.552151,1.172532, -0.5044618,-0.1364389,-0.4216013, -0.2086308,
1.552366,1.172311, -0.5042078,-0.1353617,-0.4203051, -0.2079992,
1.552423,1.172188, -0.5043129,-0.1348931,-0.420392, -0.2083333,
1.552277,1.17232, -0.5045485,-0.1349819,-0.4214603, -0.2078051,
1.552303,1.17251, -0.5052614,-0.135463,-0.4228169, -0.2070887,
1.55271,1.172898, -0.5059817,-0.1370943,-0.4242224, -0.2079253,
1.552627,1.173662, -0.5067543,-0.1390629,-0.426052, -0.2097125,
1.551854,1.174252, -0.5080594,-0.1407491,-0.4296793, -0.2099684,
1.550906,1.174131, -0.5095439,-0.1406996,-0.4326533, -0.2095904,
1.549965,1.174523, -0.5109706,-0.1430356,-0.4359287, -0.2074823,
1.549553,1.174808, -0.5117772,-0.1419398,-0.4374799, -0.2051654,
1.549914,1.174743, -0.5116657,-0.1416911,-0.4377615, -0.2051585,
1.550475,1.174693, -0.5112662,-0.1440778,-0.4367963, -0.2056433,
1.550385,1.174997, -0.5108688,-0.1430197,-0.4373215, -0.2058735,
1.549651,1.174506, -0.5109135,-0.1407626,-0.4404718, -0.2058329,
1.54865,1.174415, -0.51169,-0.1418081,-0.4464928, -0.2057743,
1.548012,1.174177, -0.5122507,-0.137785,-0.4504196, -0.2070841,
1.548264,1.174246, -0.5124936,-0.1382098,-0.4509197, -0.2088912,
1.549116,1.174907, -0.5126611,-0.1414367,-0.449003, -0.2083511,
1.549973,1.174988, -0.5128546,-0.1426565,-0.4472022, -0.2084281,
1.550547,1.175504, -0.512916,-0.1451681,-0.4454726, -0.2089223,
1.550977,1.175712, -0.5126945,-0.1477012,-0.4436429, -0.2070972,
1.551088,1.175939, -0.5123255,-0.1471735,-0.4406828, -0.2085553,
1.55056,1.176101, -0.5124094,-0.1479766,-0.4374046, -0.2104423,
1.548861,1.175979, -0.51368,-0.1514356,-0.4359424, -0.2042303,
1.547088,1.175944, -0.5149124,-0.152105,-0.439502, -0.1998497,
1.545696,1.175222, -0.5160933,-0.149504,-0.4464186, -0.2009119,
1.54532,1.175413, -0.5169991,-0.1485895,-0.4529016, -0.2012632,
1.544978,1.175302, -0.5174488,-0.1456752,-0.458657, -0.2039569,
1.545066,1.174886, -0.5176671,-0.1429736,-0.461502, -0.2064249,
1.544816,1.174758, -0.5175797,-0.1412797,-0.4631596, -0.205613,
1.544378,1.174085, -0.5173967,-0.1380831,-0.4640342, -0.2049987,
1.543763,1.173858, -0.5175045,-0.1377776,-0.4654877, -0.2050433,
1.543126,1.17362, -0.5177208,-0.1358037,-0.4680702, -0.2037607,
1.542762,1.173306, -0.5181012,-0.1336917,-0.4700922, -0.204543,
1.542545,1.173283, -0.5183697,-0.1333995,-0.4730775, -0.2052599,
1.54219,1.173442, -0.5190206,-0.1312641,-0.4769122, -0.2056692,
1.54205,1.17307, -0.5197723,-0.129675,-0.4798444, -0.2071128,
1.540491,1.172738, -0.5224612,-0.1243519,-0.4937534, -0.2076386,
1.53722,1.172142, -0.5295808,-0.1081065,-0.5285429, -0.2147528,
1.534961,1.171962, -0.5365813,-0.1019194,-0.5563868, -0.2209028,
1.533288,1.172133, -0.5436006,-0.0986775,-0.5760927, -0.2219959,
1.53254,1.172957, -0.5478101,-0.09909449,-0.5880284, -0.2236635,
1.531291,1.172937, -0.5526793,-0.09672391,-0.6011175, -0.2241981,
1.530935,1.173553, -0.5560005,-0.09525226,-0.6085652, -0.2238758,
1.529985,1.174575, -0.5569075,-0.09768531,-0.6125452, -0.227061,
1.530313,1.174325, -0.5575765,-0.100079,-0.611769, -0.2302076,
1.530663,1.17468, -0.5575567,-0.1011328,-0.610064, -0.2292516,
1.53154,1.175119, -0.5555384,-0.1052828,-0.6008237, -0.2300386,
1.533036,1.176276, -0.5525744,-0.115706,-0.585489, -0.2348845,
1.534528,1.179288, -0.5475551,-0.1338448,-0.5651457, -0.2382138,
1.535972,1.180007, -0.5432713,-0.1468345,-0.546216, -0.2421618,
1.53602,1.180056, -0.5398638,-0.1506464,-0.5341951, -0.2430845,
1.534883,1.179533, -0.5356491,-0.1522939,-0.5224927, -0.2400236,
1.533802,1.179008, -0.531207,-0.1546935,-0.5123575, -0.2385851,
1.533016,1.177536, -0.5267686,-0.1505154,-0.5038878, -0.2369444,
1.533164,1.177328, -0.5233452,-0.1496511,-0.4979037, -0.2363045,
1.534159,1.177636, -0.5200008,-0.1500458,-0.4923463, -0.2369618,
1.535237,1.177653, -0.5182846,-0.1487845,-0.4888907, -0.2369777,
1.536113,1.178125, -0.5171617,-0.1498177,-0.4869136, -0.237023,
1.53693,1.178736, -0.5166185,-0.1512019,-0.4862689, -0.2378464,
1.537338,1.179079, -0.5163264,-0.1507475,-0.4862918, -0.2375021,
1.537557,1.178785, -0.5168163,-0.1512539,-0.4858469, -0.2373535,
1.537333,1.17811, -0.5176263,-0.1508846,-0.4857625, -0.2365381,
1.536916,1.177786, -0.5180514,-0.1500049,-0.4858464, -0.2347661,
1.536496,1.178088, -0.5174797,-0.1496381,-0.4861731, -0.2338763,
1.536038,1.178412, -0.5164106,-0.1484298,-0.4865121, -0.2325054,
1.53592,1.178057, -0.5160196,-0.147486,-0.4858291, -0.2320165,
1.536296,1.177756, -0.5163593,-0.1475478,-0.4853027, -0.231817,
1.536453,1.178052, -0.5167829,-0.1478934,-0.4862013, -0.2315247,
1.536727,1.178009, -0.5179913,-0.1479044,-0.4883332, -0.2314884,
1.537241,1.177776, -0.5193849,-0.1462751,-0.4909078, -0.2304641,
1.537544,1.178006, -0.5207145,-0.1478149,-0.493429, -0.2306738,
1.538217,1.177633, -0.5223312,-0.1474768,-0.4955623, -0.230681,
1.538598,1.177175, -0.5238838,-0.1442537,-0.4989252, -0.2293334,
1.539676,1.177188, -0.5256786,-0.1449823,-0.5017005, -0.2304065,
1.54127,1.177115, -0.5266689,-0.1422902,-0.5038522, -0.2293423,
1.543329,1.177624, -0.5287683,-0.1437279,-0.5076701, -0.2302871,
1.545505,1.179007, -0.5305736,-0.1440568,-0.5139674, -0.2319126,
1.54738,1.179191, -0.5344207,-0.1436094,-0.5230585, -0.2341114,
1.548419,1.179708, -0.5360543,-0.1451587,-0.5279699, -0.2351483,
1.549278,1.180376, -0.5371237,-0.1477572,-0.5300255, -0.236926,
1.549613,1.180596, -0.5375981,-0.149308,-0.5291637, -0.2369222,
1.549705,1.180534, -0.5375004,-0.1498147,-0.527297, -0.2365277,
1.54944,1.180466, -0.5365707,-0.1509179,-0.5242071, -0.2357952,
1.548924,1.180395, -0.5354708,-0.1507259,-0.5208272, -0.2345,
1.548307,1.180262, -0.5342318,-0.1501176,-0.5182288, -0.2344896,
1.547826,1.180172, -0.5336158,-0.1491775,-0.5175649, -0.234566,
1.547306,1.179313, -0.5339438,-0.1476451,-0.5184827, -0.2343726,
1.546653,1.179407, -0.5344771,-0.1446944,-0.5238, -0.2365816,
1.545676,1.179372, -0.5355592,-0.1419156,-0.5319069, -0.2379696,
1.545013,1.179382, -0.5365787,-0.1407855,-0.5363399, -0.23871,
1.544651,1.179096, -0.5368109,-0.139981,-0.5361634, -0.2379549,
1.544099,1.17871, -0.5366002,-0.1388072,-0.5345305, -0.2361665,
1.543681,1.178496, -0.5364302,-0.1384675,-0.5326306, -0.2349752,
1.543113,1.178096, -0.5361339,-0.1378068,-0.5311424, -0.2333232,
1.542804,1.177787, -0.535807,-0.1370253,-0.5302146, -0.2321176,
1.542406,1.177633, -0.5354564,-0.1362028,-0.5293515, -0.2318527,
1.542226,1.177486, -0.5350038,-0.1358106,-0.5287542, -0.2316589,
1.542406,1.177608, -0.5343485,-0.1351056,-0.5279539, -0.232399,
1.542424,1.177368, -0.5341595,-0.1349154,-0.5266135, -0.2320287,
1.54248,1.177415, -0.533824,-0.1354169,-0.5257018, -0.2323436,
1.542627,1.177533, -0.5337989,-0.1361636,-0.5267704, -0.2334961,
1.542414,1.177564, -0.5341119,-0.1352743,-0.5288317, -0.2334918,
1.542472,1.177521, -0.5339051,-0.1355847,-0.527935, -0.232894,
1.54224,1.177398, -0.5343236,-0.1351277,-0.5273008, -0.2326338,
1.541702,1.177314, -0.5343425,-0.1344056,-0.528291, -0.2323612,
1.541558,1.177063, -0.5341573,-0.1337015,-0.5283492, -0.2323116,
1.541334,1.177096, -0.5336032,-0.1333811,-0.5274354, -0.2320505,
1.541446,1.177246, -0.5332893,-0.133101,-0.5276677, -0.2333678,
1.541523,1.177034, -0.5330805,-0.1315343,-0.5278443, -0.2335348,
1.541618,1.177017, -0.5328695,-0.1315318,-0.5276933, -0.2339756,
1.541907,1.177063, -0.532613,-0.1315107,-0.526852, -0.2342445,
1.542027,1.177044, -0.5325738,-0.1318071,-0.526471, -0.2346473,
1.542164,1.177102, -0.5326747,-0.1316742,-0.5263069, -0.2346374,
1.542173,1.177309, -0.5325925,-0.132166,-0.526048, -0.2351183,
1.5423,1.17724, -0.5326967,-0.1321974,-0.5260156, -0.2351834,
1.542321,1.177321, -0.5325395,-0.1319436,-0.526104, -0.2356391,
1.542359,1.177241, -0.5324366,-0.13178,-0.526041, -0.2363818,
1.541907,1.177557, -0.5337037,-0.1307415,-0.5324218, -0.2404688,
1.540998,1.178309, -0.5362538,-0.1268413,-0.5471997, -0.2489444,
1.540627,1.178931, -0.5386866,-0.1236155,-0.5603563, -0.2562813,
1.540801,1.179401, -0.5397372,-0.1236724,-0.565452, -0.2604744,
1.540915,1.179238, -0.5395656,-0.123737,-0.5638474, -0.2607556,
1.541008,1.178997, -0.5388857,-0.1237175,-0.560347, -0.2586566,
1.540814,1.178682, -0.5384521,-0.1247365,-0.557666, -0.2572469,
1.540591,1.178631, -0.5381871,-0.1248032,-0.5561666, -0.2555843,
1.540379,1.17853, -0.5378975,-0.1243379,-0.554601, -0.2544809,
1.540442,1.178254, -0.53751,-0.1237632,-0.553448, -0.2539595,
1.540382,1.178082, -0.536939,-0.1234297,-0.5522722, -0.2535101,
1.54065,1.178076, -0.5366422,-0.1237358,-0.551061, -0.2539063,
1.540809,1.178098, -0.5362248,-0.1231163,-0.550027, -0.2537439,
1.540931,1.178193, -0.53623,-0.1242687,-0.5496987, -0.2541796,
1.541025,1.17819, -0.5362873,-0.1241955,-0.5496894, -0.2535601,
1.540877,1.17813, -0.5361638,-0.1242707,-0.5489668, -0.2532558,
1.540583,1.17805, -0.5360744,-0.1240626,-0.5488335, -0.2529975,
1.540379,1.177827, -0.5358831,-0.1235273,-0.5481699, -0.25268,
1.540311,1.177518, -0.5353287,-0.1231398,-0.5473534, -0.2515247,
1.539989,1.177249, -0.5352924,-0.122509,-0.5466692, -0.2509188,
1.539835,1.177219, -0.5349085,-0.1223777,-0.5459255, -0.2504872,
1.539667,1.177007, -0.5347903,-0.1217549,-0.5453585, -0.2494254,
1.539729,1.176673, -0.5343628,-0.1201439,-0.5441774, -0.2479751,
1.541119,1.177698, -0.5340886,-0.124765,-0.5408579, -0.2482157,
1.546242,1.180596, -0.5352595,-0.1400339,-0.5360872, -0.2547179,
1.553359,1.182999, -0.5372365,-0.1524482,-0.5311458, -0.2622049,
1.56067,1.184483, -0.5387881,-0.1640305,-0.5254353, -0.2642406,
1.566422,1.185593, -0.540381,-0.1735785,-0.5195623, -0.2649087,
1.569387,1.186613, -0.5416875,-0.1824144,-0.5159553, -0.2657458,
1.569172,1.186814, -0.5425998,-0.1843085,-0.5157476, -0.2653229,
1.567241,1.186283, -0.5427499,-0.1807625,-0.5181508, -0.2626598,
1.563991,1.185296, -0.5417783,-0.1746414,-0.5203433, -0.2591044,
1.560744,1.184139, -0.5401323,-0.1666087,-0.5209313, -0.254891,
1.557575,1.182597, -0.5378865,-0.1576323,-0.5203234, -0.2517077,
1.555008,1.180877, -0.5360093,-0.1485348,-0.519611, -0.2484858,
1.552232,1.179272, -0.5343022,-0.1399091,-0.5196738, -0.2463787,
1.549186,1.177267, -0.5325055,-0.1284099,-0.52102, -0.2458756,
1.545732,1.17538, -0.5304966,-0.1193087,-0.5218812, -0.2419247,
1.542231,1.173342, -0.5289798,-0.1115777,-0.5229423, -0.2365943,
1.538842,1.171946, -0.5278112,-0.1066797,-0.5242203, -0.232147,
1.536814,1.170866, -0.5275974,-0.1026794,-0.5246363, -0.229027,
1.53587,1.170338, -0.527756,-0.1010756,-0.5252483, -0.2269531,
1.535466,1.169878, -0.5277549,-0.09979303,-0.5249511, -0.2252543,
1.535107,1.169213, -0.5272757,-0.09770419,-0.5229109, -0.2228967,
1.53422,1.168525, -0.5263346,-0.09539679,-0.5215484, -0.2217841,
1.533243,1.168147, -0.5258714,-0.09400322,-0.522183, -0.2215127,
1.532141,1.167886, -0.5252969,-0.09183043,-0.5226287, -0.2211439,
1.531247,1.167417, -0.5250864,-0.08823231,-0.5244636, -0.2244104,
1.530629,1.168274, -0.524914,-0.08923511,-0.5268568, -0.2282538,
1.527784,1.168778, -0.5258338,-0.08827879,-0.5331514, -0.2321954,
1.523898,1.166255, -0.5265448,-0.07592161,-0.5397978, -0.2261359,
1.52161,1.165202, -0.5272281,-0.07160561,-0.5411033, -0.2231469,
1.520361,1.16502, -0.5277877,-0.07313113,-0.5390958, -0.2225848,
1.519642,1.164265, -0.5283821,-0.07090273,-0.5385833, -0.2204216,
1.519236,1.163925, -0.5287685,-0.07015359,-0.537997, -0.2178328,
1.519138,1.164295, -0.5291005,-0.0731275,-0.5368457, -0.2158042,
1.519421,1.164344, -0.5291154,-0.07408034,-0.5359054, -0.214043,
1.51966,1.163768, -0.5284984,-0.07307272,-0.535045, -0.2130656,
1.520015,1.164179, -0.5279005,-0.07352804,-0.5320657, -0.2184219,
1.519073,1.165157, -0.5281268,-0.0762622,-0.5293343, -0.2235142,
1.517211,1.164085, -0.5296801,-0.07592587,-0.5286119, -0.216632,
1.515746,1.163383, -0.5311491,-0.07608976,-0.5313749, -0.2105436,
1.51518,1.16348, -0.5315652,-0.07560401,-0.5335503, -0.2112423,
1.514782,1.162984, -0.5314186,-0.07281696,-0.5345898, -0.2117504,
1.515093,1.163007, -0.5313296,-0.0709135,-0.5348113, -0.2123277,
1.51691,1.163864, -0.5318264,-0.07172267,-0.5372375, -0.2151162,
1.519865,1.165768, -0.5330923,-0.07796381,-0.542367, -0.2244429,
1.522794,1.16769, -0.5340115,-0.07825655,-0.5472283, -0.2333095,
1.52517,1.169693, -0.5343032,-0.08287698,-0.549881, -0.2428067,
1.527056,1.170343, -0.5352266,-0.08155873,-0.5551413, -0.2453923,
1.528733,1.171961, -0.5376259,-0.08207302,-0.5656695, -0.2556146,
1.527348,1.173915, -0.5462533,-0.07720554,-0.6006866, -0.2676799,
1.526505,1.177622, -0.5704378,-0.06014946,-0.7007493, -0.2859268,
1.530126,1.181163, -0.5850098,-0.05134621,-0.7446175, -0.3022468,
1.533314,1.185915, -0.5872498,-0.07459977,-0.7413532, -0.3211098,
1.535037,1.187725, -0.5847485,-0.08761264,-0.7281423, -0.3258551,
1.535343,1.187669, -0.5818017,-0.08889142,-0.7198455, -0.3280667,
1.535917,1.187855, -0.579572,-0.0847665,-0.7190862, -0.3334681,
1.535705,1.188476, -0.5766476,-0.08628586,-0.7158431, -0.3415028,
1.535041,1.188237, -0.5743778,-0.0825453,-0.7144666, -0.3405276,
1.533862,1.187154, -0.5733492,-0.07781793,-0.7171408, -0.3371332,
1.529703,1.182828, -0.5682311,-0.08438423,-0.7005007, -0.2938631,
1.529165,1.183099, -0.5679297,-0.09551394,-0.6923908, -0.3061078,
1.528542,1.181512, -0.5691141,-0.08406263,-0.7005385, -0.3052132,
1.528245,1.181038, -0.5688045,-0.08096587,-0.702127, -0.3033819,
1.528016,1.180841, -0.5681456,-0.08773305,-0.7005949, -0.30437,
1.527115,1.177536, -0.5658396,-0.08353201,-0.6906229, -0.288384,
1.525687,1.177266, -0.5639701,-0.09252265,-0.6848412, -0.2871117,
1.525519,1.17693, -0.5591487,-0.09282371,-0.6818866, -0.2908497,
1.524712,1.175817, -0.5528255,-0.08793548,-0.6559203, -0.2820992,
1.523958,1.172282, -0.5458215,-0.09037822,-0.6263945, -0.2558015,
1.523438,1.173026, -0.548924,-0.08165961,-0.639523, -0.2666698,
1.523767,1.174917, -0.5586785,-0.06590033,-0.6775237, -0.2778677,
1.525122,1.175581, -0.5635571,-0.0583476,-0.6937656, -0.2902697,
1.525465,1.17419, -0.5611541,-0.05009633,-0.6804641, -0.282634,
1.52608,1.176893, -0.5599447,-0.06375247,-0.6762183, -0.3000338,
1.526345,1.176404, -0.5608855,-0.05437599,-0.6834258, -0.2996351,
1.526417,1.176996, -0.5612681,-0.050972,-0.6838256, -0.3047349,
1.526794,1.177487, -0.5608622,-0.0531016,-0.6840531, -0.3096003,
1.526833,1.177839, -0.5604088,-0.05154328,-0.6833144, -0.3135615,
1.52556,1.176407, -0.5594481,-0.04086977,-0.68234, -0.3086776,
1.524673,1.177005, -0.5589733,-0.04073451,-0.6841525, -0.3147582,
1.525167,1.17757, -0.5581244,-0.0393164,-0.6837364, -0.3201913,
1.525815,1.177581, -0.5582259,-0.03869499,-0.6833698, -0.3223432,
1.526783,1.17752, -0.5580552,-0.03946247,-0.68432, -0.3211485,
1.528129,1.179971, -0.5602901,-0.04584716,-0.6846339, -0.3219792,
1.527233,1.176971, -0.5562932,-0.04445358,-0.6831501, -0.3230174,
1.527368,1.176956, -0.5563195,-0.04182583,-0.6819423, -0.323517,
1.527075,1.176676, -0.5597146,-0.04343762,-0.6831959, -0.3223104,
1.525225,1.175705, -0.5552641,-0.04837081,-0.6846075, -0.3218306,
1.526078,1.176272, -0.5557504,-0.04510894,-0.6857575, -0.3232696,
1.526069,1.176581, -0.5558739,-0.04206421,-0.6854434, -0.3238804,
1.525966,1.175746, -0.555721,-0.03953986,-0.6846622, -0.3244527,
1.52519,1.17494, -0.5550302,-0.03873232,-0.6842478, -0.3210179,
1.525802,1.174815, -0.5559045,-0.02401026,-0.6870318, -0.3183288,
1.527683,1.176963, -0.5558851,-0.03595976,-0.6885799, -0.3318792,
1.529409,1.176982, -0.5546066,-0.03803352,-0.6835814, -0.3314732,
1.530387,1.172795, -0.5598686,-0.04397684,-0.6819982, -0.3306598,
1.528893,1.174304, -0.5544801,-0.04838144,-0.6795413, -0.3281772,
1.529332,1.173079, -0.5538929,-0.05789602,-0.6726291, -0.3262745,
1.529073,1.169701, -0.5472198,-0.06480844,-0.6407319, -0.3124526,
1.528869,1.171112, -0.5298465,-0.07395858,-0.5923672, -0.292136,
1.531224,1.167972, -0.5231421,-0.07738933,-0.554451, -0.2739536,
1.532813,1.167919, -0.5192685,-0.08357498,-0.534024, -0.266049,
1.53346,1.168612, -0.5190407,-0.08901977,-0.5274346, -0.2620932,
1.534039,1.168698, -0.5190785,-0.09125587,-0.5233826, -0.2565905,
1.534349,1.168512, -0.5196147,-0.0913108,-0.5184785, -0.2530072,
1.533909,1.167897, -0.5196308,-0.09123945,-0.5164256, -0.2481183,
1.533033,1.166813, -0.5195028,-0.08900357,-0.5145263, -0.2418943,
1.531821,1.165193, -0.5172156,-0.08502283,-0.5082693, -0.23402,
1.530416,1.162786, -0.5130165,-0.07917815,-0.4938651, -0.2274841,
1.52834,1.160475, -0.5111213,-0.07437629,-0.490169, -0.2206624,
1.52497,1.158502, -0.5110607,-0.06395541,-0.5007802, -0.215718,
1.520772,1.156955, -0.5111996,-0.05474047,-0.5106733, -0.2176251,
1.516423,1.154994, -0.5098563,-0.04671634,-0.5178213, -0.2107115,
1.512914,1.152486, -0.5079216,-0.03606832,-0.5194385, -0.2089726,
1.511373,1.151108, -0.5056551,-0.03240605,-0.5128631, -0.2043033,
1.511733,1.151798, -0.5031961,-0.03874824,-0.5058699, -0.2057527,
1.513633,1.152843, -0.5000015,-0.04456804,-0.4950074, -0.2082354,
1.515043,1.151833, -0.4970444,-0.04310137,-0.4833482, -0.2038547,
1.516195,1.150919, -0.4934635,-0.04292191,-0.470212, -0.1988597,
1.51564,1.150518, -0.4910952,-0.04393047,-0.4608561, -0.19537,
1.51466,1.149206, -0.4896078,-0.0434668,-0.4537502, -0.1890945,
1.514141,1.149647, -0.4897262,-0.04694171,-0.4538327, -0.1884894,
1.51421,1.149503, -0.4899747,-0.04574103,-0.4538903, -0.1865877,
1.514935,1.150191, -0.4900759,-0.04908046,-0.4496093, -0.1867547,
1.513018,1.153088, -0.4948114,-0.06032225,-0.4731028, -0.1922123,
1.511696,1.15429, -0.499365,-0.0552129,-0.4891669, -0.2013384,
1.512827,1.154174, -0.4992539,-0.05900835,-0.4792432, -0.1961786,
1.514726,1.15592, -0.4986886,-0.06747398,-0.4708513, -0.196893,
1.515286,1.156348, -0.4990702,-0.07095195,-0.4675407, -0.1949508,
1.515451,1.156442, -0.4994926,-0.07178938,-0.4652519, -0.1916147,
1.516348,1.156775, -0.4993808,-0.07405675,-0.4625145, -0.1910579,
