REye_Position_X, REye_Position_Y, REye_Position_Z, REye_Rotation_X, REye_Rotation_Y, REye_Rotation_ZLEye_Position_X, LEye_Position_Y, LEye_Position_Z, LEye_Rotation_X, LEye_Rotation_Y, LEye_Rotation_ZRHand_Position_X, RHand_Position_Y, RHand_Position_Z, RHand_Rotation_X, RHand_Rotation_Y, RHand_Rotation_ZLHand_Position_X, LHand_Position_Y, LHand_Position_Z, LHand_Rotation_X, LHand_Rotation_Y, LHand_Rotation_ZHead_Position_X, Head_Position_Y, Head_Position_Z, Head_Rotation_X, Head_Rotation_Y, Head_Rotation_Z
0.4098207,1.856841, -1.272387,-0.04277885,-0.1663365, 0.07713184,0.3885645,1.860564, -1.212378,-0.04279702,-0.1663364, 0.07712873,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657017,1.97037, -1.225752,-0.1408244,-0.09832294, 0.6983309,
0.4098099,1.856842, -1.272455,-0.0428607,-0.1663522, 0.07717767,0.3885508,1.860574, -1.212449,-0.04287888,-0.1663521, 0.07717456,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4656814,1.970383, -1.225838,-0.1408968,-0.09828148, 0.6983594,
0.4099011,1.856864, -1.272444,-0.04283219,-0.1663325, 0.07716236,0.3886448,1.860593, -1.212436,-0.04285036,-0.1663324, 0.07715925,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657773,1.970401, -1.225822,-0.1408623,-0.09828512, 0.6983515,
0.4098947,1.856925, -1.272462,-0.0427596,-0.1662851, 0.07721636,0.3886446,1.860644, -1.212451,-0.04277778,-0.166285, 0.07721325,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657619,1.970463, -1.225833,-0.1407764,-0.09829644, 0.698397,
0.4098153,1.856875, -1.272485,-0.04278635,-0.1662758, 0.07712268,0.3885665,1.8606, -1.212474,-0.04280452,-0.1662757, 0.07711957,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657051,1.970403, -1.225859,-0.1407906,-0.09827198, 0.698331,
0.4097907,1.856835, -1.272493,-0.04264469,-0.1664082, 0.07697077,0.3885275,1.860544, -1.212487,-0.04266286,-0.1664081, 0.07696766,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4656957,1.970334, -1.225814,-0.1407694,-0.09846476, 0.6982129,
0.4097816,1.856878, -1.272441,-0.04276292,-0.1663046, 0.07706466,0.3885297,1.860601, -1.212431,-0.0427811,-0.1663045, 0.07706154,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4656805,1.970397, -1.225804,-0.1407915,-0.09830905, 0.6982874,
0.4098508,1.856875, -1.272396,-0.04278776,-0.1662766, 0.07694197,0.3886025,1.860604, -1.212385,-0.04280594,-0.1662765, 0.07693886,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657805,1.970381, -1.225763,-0.1407921,-0.09827165, 0.698203,
0.4098194,1.856892, -1.27247,-0.04289041,-0.1662474, 0.07702012,0.3885734,1.860633, -1.212459,-0.04290858,-0.1662474, 0.07701701,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657379,1.970416, -1.225866,-0.1408511,-0.09818273, 0.6982586,
0.4098426,1.856839, -1.272442,-0.04281822,-0.1661621, 0.07692369,0.388608,1.860574, -1.212427,-0.04283639,-0.166162, 0.07692058,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657895,1.970345, -1.225829,-0.1407407,-0.09816497, 0.6982018,
0.4099233,1.856826, -1.272366,-0.04288735,-0.1662349, 0.07698632,0.388679,1.860567, -1.212354,-0.04290553,-0.1662348, 0.07698321,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4658505,1.970345, -1.225761,-0.1408406,-0.09817516, 0.6982362,
0.4098801,1.856888, -1.272377,-0.042846,-0.1662878, 0.07704001,0.3886296,1.860622, -1.212367,-0.04286417,-0.1662877, 0.0770369,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657886,1.970411, -1.225759,-0.1408437,-0.09824224, 0.6982695,
0.4098362,1.85684, -1.272362,-0.04293292,-0.16622, 0.0770463,0.3885931,1.860586, -1.212351,-0.04295109,-0.16622, 0.07704319,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657531,1.97037, -1.225772,-0.1408655,-0.09813417, 0.6982789,
0.4098571,1.856829, -1.272364,-0.04280943,-0.1662266, 0.07701353,0.3886144,1.86056, -1.212351,-0.04282761,-0.1662264, 0.07701042,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.465777,1.970346, -1.225745,-0.140776,-0.09821957, 0.6982586,
0.4098795,1.856804, -1.272305,-0.04295631,-0.1662635, 0.0770586,0.3886309,1.860552, -1.212295,-0.04297448,-0.1662635, 0.07705548,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657897,1.970337, -1.225714,-0.1409115,-0.09815197, 0.6982821,
0.4098191,1.856867, -1.272304,-0.04294669,-0.1662873, 0.07710298,0.3885675,1.860612, -1.212295,-0.04296486,-0.1662873, 0.07709987,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657166,1.970405, -1.22571,-0.1409198,-0.09817632, 0.6983112,
0.4098518,1.856858, -1.272383,-0.04291881,-0.1663052, 0.07713655,0.3885982,1.860599, -1.212375,-0.04293699,-0.1663051, 0.07713343,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657392,1.970398, -1.225783,-0.1409102,-0.09820797, 0.6983339,
0.4098704,1.856889, -1.272428,-0.04287789,-0.1662873, 0.07702192,0.3886198,1.860628, -1.212418,-0.04289607,-0.1662872, 0.0770188,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.465784,1.970412, -1.225816,-0.1408675,-0.09822108, 0.6982558,
0.4098156,1.856869, -1.272503,-0.0427771,-0.1663441, 0.07698776,0.388559,1.860595, -1.212495,-0.04279528,-0.166344, 0.07698464,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657277,1.97038, -1.225861,-0.140828,-0.09832977, 0.6982284,
0.4097846,1.856791, -1.272449,-0.04286188,-0.1662382, 0.07703293,0.38854,1.860528, -1.212437,-0.04288005,-0.1662381, 0.07702982,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657004,1.970314, -1.22584,-0.1408234,-0.09819423, 0.6982695,
0.4097975,1.856845, -1.272333,-0.04287475,-0.1662873, 0.07694358,0.3885472,1.860584, -1.212324,-0.04289293,-0.1662872, 0.07694047,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4657283,1.970357, -1.225717,-0.1408651,-0.09822306, 0.6982005,
0.4098057,1.856902, -1.272316,-0.04282419,-0.1662861, 0.07702526,0.3885556,1.860634, -1.212306,-0.04284237,-0.166286, 0.07702214,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.465717,1.970422, -1.225693,-0.140826,-0.09825513, 0.6982598,
