Position_X, Position_Y, Position_Z, Rotation_X, Rotation_Y, Rotation_Z
-0.2324992,1.153428, 1.17378,-0.4225236,0.5113602, -0.6378825,
-0.2318518,1.154335, 1.17351,-0.4251965,0.5108239, -0.6369402,
-0.2314044,1.155063, 1.173654,-0.4286418,0.5094156, -0.6357621,
-0.231069,1.15581, 1.173904,-0.4321032,0.5078178, -0.6343865,
-0.2306381,1.15669, 1.174088,-0.4351758,0.5062597, -0.6331918,
-0.2304589,1.157406, 1.174417,-0.4377598,0.5042554, -0.6322588,
-0.2306544,1.15778, 1.175227,-0.439264,0.5028977, -0.6310601,
-0.2306329,1.158207, 1.175636,-0.4408461,0.5017911, -0.6299968,
-0.2307873,1.15865, 1.176144,-0.4421516,0.5008004, -0.6294142,
-0.2307981,1.158713, 1.17648,-0.4427846,0.4996543, -0.6297627,
-0.2309687,1.158669, 1.17673,-0.4416029,0.4987118, -0.6314515,
-0.231119,1.158511, 1.177038,-0.4407164,0.498613, -0.6324669,
-0.2311872,1.158198, 1.177246,-0.4383992,0.500455, -0.6333259,
-0.2313608,1.15779, 1.177335,-0.4376617,0.5020247, -0.6332347,
-0.2315031,1.157327, 1.177584,-0.4378373,0.5025564, -0.6331795,
-0.2322067,1.156211, 1.177071,-0.4385705,0.501541, -0.6343296,
-0.2323672,1.155414, 1.176613,-0.43814,0.5022426, -0.6352103,
-0.2324842,1.154652, 1.176103,-0.4375859,0.5041204, -0.6356241,
-0.232682,1.152544, 1.175048,-0.4367656,0.5076567, -0.6368146,
-0.2327915,1.151397, 1.174318,-0.4362187,0.5088559, -0.6372793,
-0.2327915,1.151397, 1.174318,-0.4362187,0.5088559, -0.6372793,
-0.233125,1.150208, 1.173593,-0.435457,0.5099494, -0.6374876,
-0.2332968,1.148958, 1.172787,-0.4338045,0.5111337, -0.6379622,
-0.2336116,1.147533, 1.172156,-0.432096,0.5119541, -0.6388746,
-0.2338016,1.146209, 1.171354,-0.4293288,0.5129622, -0.6401172,
-0.2339927,1.14506, 1.170471,-0.4269074,0.5150338, -0.6409966,
-0.2341808,1.143706, 1.16969,-0.4251817,0.5173068, -0.6408158,
-0.2343398,1.142317, 1.16906,-0.4232679,0.5183464, -0.6410143,
-0.2346897,1.139552, 1.167452,-0.4178733,0.518819, -0.6432335,
-0.2346897,1.139552, 1.167452,-0.4178733,0.518819, -0.6432335,
-0.2347624,1.138416, 1.166896,-0.4154092,0.5196297, -0.6438555,
-0.2348613,1.137281, 1.166319,-0.4140207,0.5207179, -0.643929,
-0.2350966,1.136053, 1.165632,-0.412551,0.5217159, -0.6443465,
-0.2351907,1.135083, 1.165152,-0.4115482,0.5222043, -0.6449797,
-0.2352823,1.134079, 1.164602,-0.4098805,0.5228289, -0.6460265,
-0.2353489,1.133223, 1.164209,-0.4086801,0.5236014, -0.6466486,
-0.2353445,1.132673, 1.163892,-0.4076556,0.52461, -0.6468359,
-0.2352552,1.132081, 1.16327,-0.4065383,0.5251565, -0.6472913,
-0.2352191,1.131673, 1.163137,-0.4063512,0.5248292, -0.6477466,
-0.2352275,1.131263, 1.162957,-0.406498,0.5243992, -0.6482695,
-0.2350435,1.131225, 1.16297,-0.4076099,0.5242408, -0.6478875,
-0.2352945,1.130462, 1.163134,-0.4080926,0.5246546, -0.6475963,
-0.2352115,1.130461, 1.16334,-0.4089838,0.5247039, -0.647441,
-0.2353781,1.130429, 1.164231,-0.4093283,0.5243477, -0.647777,
-0.2354368,1.130545, 1.164804,-0.409164,0.5238976, -0.648466,
-0.2353224,1.130788, 1.165268,-0.4096791,0.5232148, -0.6488541,
-0.2352751,1.130913, 1.165633,-0.4104299,0.5228258, -0.6490288,
-0.2351841,1.131515, 1.166082,-0.4106682,0.5227218, -0.6485878,
-0.235221,1.131863, 1.166546,-0.4121394,0.5216109, -0.6482875,
-0.2350866,1.132385, 1.167107,-0.4130373,0.5205724, -0.6482505,
-0.2347594,1.13309, 1.166443,-0.4139642,0.5193706, -0.6483659,
-0.234614,1.13371, 1.166886,-0.4141601,0.5185925, -0.6485185,
-0.234529,1.134189, 1.167126,-0.4139056,0.518275, -0.6486881,
-0.2343782,1.134737, 1.167505,-0.4145159,0.5174152, -0.6485121,
-0.2342948,1.13545, 1.168646,-0.414473,0.51726, -0.647889,
-0.2341661,1.135978, 1.168999,-0.4148997,0.5165325, -0.6477425,
-0.2339543,1.136504, 1.169338,-0.4150674,0.5162367, -0.6473042,
-0.2338059,1.137033, 1.169419,-0.4148299,0.5161292, -0.6469703,
-0.2335957,1.137537, 1.16964,-0.414406,0.5161635, -0.646592,
-0.2334576,1.138235, 1.169835,-0.4141164,0.5161445, -0.646189,
-0.2332772,1.138709, 1.169946,-0.4141963,0.5161982, -0.6456474,
-0.2333013,1.139118, 1.169677,-0.4147455,0.5161558, -0.6449679,
-0.2331517,1.139552, 1.169714,-0.4148864,0.516282, -0.644276,
-0.2330338,1.139829, 1.169616,-0.4154063,0.5165218, -0.6432484,
-0.2328912,1.140209, 1.169621,-0.4156904,0.5166721, -0.6424481,
-0.2329443,1.140182, 1.169455,-0.4161614,0.5169774, -0.6414304,
-0.2328318,1.140428, 1.169449,-0.4164098,0.5171628, -0.6406811,
-0.2327813,1.140428, 1.169259,-0.41663,0.5177056, -0.639865,
-0.2328146,1.140278, 1.169213,-0.417158,0.5183747, -0.6392658,
-0.2327732,1.140297, 1.169087,-0.417181,0.5192758, -0.638747,
-0.2327156,1.140335, 1.169094,-0.4170828,0.5202634, -0.6381627,
-0.2328383,1.14024, 1.169,-0.4172907,0.5209777, -0.6375665,
-0.2328762,1.140111, 1.168929,-0.4175566,0.5216158, -0.636959,
-0.2330729,1.140034, 1.169028,-0.4178987,0.5218293, -0.6367198,
-0.2331787,1.13984, 1.169061,-0.4170738,0.5227346, -0.6369477,
-0.2335725,1.139436, 1.169177,-0.416438,0.5238428, -0.636892,
-0.2338034,1.139212, 1.169342,-0.4164238,0.5247302, -0.6366069,
-0.2340177,1.139028, 1.169201,-0.4163266,0.5254053, -0.6364269,
-0.2343261,1.138787, 1.169433,-0.4160283,0.5256267, -0.6365452,
-0.234569,1.138676, 1.169781,-0.4157827,0.5258457, -0.6367396,
-0.2348669,1.138472, 1.170067,-0.4156723,0.5261237, -0.6370996,
-0.2363173,1.137832, 1.171455,-0.4144083,0.5277672, -0.6389967,
-0.2368526,1.137694, 1.171468,-0.415664,0.527088, -0.6392647,
-0.2373309,1.137583, 1.17193,-0.4162652,0.5266479, -0.6396637,
-0.2377659,1.137508, 1.172009,-0.4165673,0.5262437, -0.6405246,
-0.2382771,1.137426, 1.172496,-0.416793,0.5259954, -0.6413097,
-0.2387048,1.137357, 1.172947,-0.4167103,0.525822, -0.6424658,
-0.2391762,1.137275, 1.173417,-0.4165381,0.5256795, -0.6434579,
-0.2404665,1.13677, 1.174237,-0.416768,0.5254982, -0.6452009,
-0.2410737,1.136667, 1.174603,-0.4168803,0.5253013, -0.6457527,
-0.241608,1.136624, 1.17526,-0.4164623,0.5251366, -0.6466221,
-0.2421142,1.136553, 1.175561,-0.4159713,0.5250673, -0.6474056,
-0.242617,1.136495, 1.17611,-0.4160107,0.5248105, -0.6481022,
-0.2430557,1.136432, 1.176321,-0.4155633,0.524907, -0.6488752,
-0.2434599,1.136368, 1.176475,-0.4146759,0.5254383, -0.6495845,
-0.2438811,1.136297, 1.176622,-0.4142392,0.5258785, -0.6500359,
-0.2445146,1.13624, 1.176444,-0.4144572,0.5261717, -0.6500844,
-0.2451245,1.135897, 1.176747,-0.4140961,0.5264611, -0.6502929,
-0.2454385,1.135736, 1.176592,-0.4135925,0.5264676, -0.6504623,
-0.246122,1.135373, 1.176348,-0.4122307,0.5272253, -0.6507416,
-0.246122,1.135373, 1.176348,-0.4122307,0.5272253, -0.6507416,
-0.2464193,1.13499, 1.176036,-0.4116943,0.5281815, -0.6506001,
-0.2465926,1.13476, 1.175694,-0.4115692,0.5287662, -0.6501874,
-0.2467389,1.134651, 1.175313,-0.4113669,0.5291517, -0.6500221,
-0.2468818,1.134458, 1.174937,-0.4109148,0.529781, -0.6497342,
-0.2470001,1.134312, 1.174471,-0.4105281,0.5305176, -0.6491836,
-0.2469895,1.134178, 1.174036,-0.4097012,0.5316747, -0.6487455,
-0.2470185,1.134012, 1.173561,-0.4093666,0.5324086, -0.6482682,
-0.2473311,1.133679, 1.173216,-0.4090402,0.5329672, -0.6479505,
-0.2473235,1.133552, 1.172773,-0.4089542,0.5335901, -0.6475013,
-0.2472949,1.133448, 1.172424,-0.4087995,0.5344217, -0.6469029,
-0.2471575,1.133327, 1.172032,-0.4077103,0.5364295, -0.6458174,
-0.2470964,1.133202, 1.171925,-0.407207,0.5371026, -0.6453969,
-0.2470899,1.133115, 1.17166,-0.4070824,0.5372286, -0.6451849,
-0.2470483,1.132912, 1.171383,-0.4067529,0.5375477, -0.6448472,
-0.2469074,1.132961, 1.171305,-0.4065276,0.537877, -0.644504,
-0.2468351,1.132953, 1.171001,-0.4063505,0.5382304, -0.6440501,
-0.2466336,1.133046, 1.171024,-0.4064115,0.5384509, -0.6437036,
-0.2462541,1.133458, 1.170291,-0.4065311,0.5384763, -0.6435398,
-0.2459735,1.133695, 1.170391,-0.4065281,0.5381178, -0.6438107,
-0.2456313,1.133966, 1.170152,-0.4065408,0.5378966, -0.6437039,
-0.2454808,1.134076, 1.170201,-0.406909,0.5373858, -0.643506,
-0.2452201,1.134299, 1.170354,-0.4071046,0.5369432, -0.6435583,
-0.2445391,1.13479, 1.170805,-0.4074236,0.5358558, -0.6441703,
-0.2442694,1.134917, 1.171025,-0.407603,0.5354511, -0.6444306,
-0.24395,1.135134, 1.171273,-0.4076293,0.5351017, -0.6446318,
-0.2435642,1.135371, 1.171554,-0.4077982,0.5346654, -0.6448394,
-0.2431926,1.135612, 1.171867,-0.4078435,0.5340536, -0.6451781,
-0.2429947,1.135967, 1.17281,-0.4087765,0.5326766, -0.645271,
-0.2427765,1.136187, 1.173153,-0.4092709,0.5317782, -0.6454839,
-0.2424163,1.136408, 1.173485,-0.4096131,0.5308399, -0.6458492,
-0.2423623,1.13641, 1.174457,-0.4091265,0.5307095, -0.646124,
-0.2414405,1.137579, 1.175463,-0.4094187,0.5299004, -0.6472269,
-0.2407267,1.138459, 1.176205,-0.4093924,0.5292701, -0.6474156,
-0.2404851,1.138746, 1.176431,-0.4089177,0.5295363, -0.6475096,
-0.2404016,1.138846, 1.176739,-0.4086933,0.5297606, -0.6475788,
-0.2401522,1.139203, 1.176838,-0.4080227,0.5302138, -0.6478595,
-0.2399391,1.139528, 1.177015,-0.4073185,0.5304669, -0.6482832,
-0.2397746,1.140001, 1.177182,-0.4062994,0.5309505, -0.6485174,
-0.2396885,1.140427, 1.177377,-0.4060778,0.5310262, -0.6482614,
-0.2398347,1.140735, 1.177392,-0.4063659,0.530314, -0.648199,
-0.2399261,1.141158, 1.17761,-0.4061607,0.5292831, -0.6482923,
-0.2400856,1.141497, 1.177858,-0.4061512,0.5278337, -0.6487061,
-0.2402452,1.14184, 1.178152,-0.4056626,0.5268192, -0.6492985,
-0.2405441,1.142033, 1.178526,-0.4043317,0.5260502, -0.6506319,
-0.2410036,1.142245, 1.179049,-0.4024468,0.5256948, -0.6523251,
-0.2414733,1.142423, 1.1797,-0.3995582,0.5261968, -0.6537848,
-0.2420994,1.142591, 1.180262,-0.397254,0.5271897, -0.6540262,
-0.2428442,1.14277, 1.181012,-0.3947303,0.5277086, -0.6558865,
-0.2434651,1.142945, 1.181657,-0.3928508,0.5272437, -0.6572208,
-0.2444561,1.143337, 1.182202,-0.3904292,0.5226347, -0.6607223,
-0.2466736,1.143826, 1.18396,-0.3860831,0.5188082, -0.665531,
-0.2484492,1.143676, 1.186079,-0.384806,0.5193329, -0.6665444,
-0.2499119,1.143852, 1.18726,-0.3834826,0.5184697, -0.6688974,
-0.251479,1.143981, 1.188405,-0.3820063,0.5162089, -0.6715354,
-0.2532579,1.14425, 1.189605,-0.3800046,0.5135212, -0.6749956,
-0.2552099,1.144376, 1.190768,-0.3775316,0.5112491, -0.6786449,
-0.2576122,1.144103, 1.192497,-0.374215,0.5093281, -0.6821111,
-0.2597865,1.143975, 1.19382,-0.3706694,0.5068508, -0.6861176,
-0.2620074,1.143644, 1.195232,-0.3679902,0.5045287, -0.6897673,
-0.2644135,1.143217, 1.196824,-0.3648698,0.5026675, -0.6939784,
-0.2666873,1.14277, 1.19836,-0.3615768,0.5009934, -0.6977473,
-0.2690123,1.142334, 1.199932,-0.3574531,0.4992973, -0.7018805,
-0.2715105,1.141809, 1.201678,-0.3517705,0.4975258, -0.7064304,
-0.2741694,1.141239, 1.203332,-0.3454294,0.4952827, -0.7112991,
-0.2769109,1.140675, 1.205007,-0.3381605,0.493012, -0.716475,
-0.2799109,1.139967, 1.206799,-0.3303974,0.4909889, -0.7214015,
-0.2829144,1.139536, 1.208471,-0.3223108,0.4889954, -0.7261574,
-0.2857163,1.13927, 1.210034,-0.3151858,0.486851, -0.7307906,
-0.2920171,1.138474, 1.213402,-0.3016304,0.4808175, -0.7387283,
-0.2953821,1.138165, 1.214804,-0.2935137,0.476525, -0.7432841,
-0.2953821,1.138165, 1.214804,-0.2935137,0.476525, -0.7432841,
-0.2987918,1.137637, 1.216415,-0.2859852,0.473125, -0.747259,
-0.302063,1.137188, 1.217817,-0.277607,0.4702648, -0.7514098,
-0.3058087,1.136094, 1.219842,-0.2665444,0.4695762, -0.7553675,
-0.3090115,1.135378, 1.221127,-0.2568627,0.4674006, -0.7596007,
-0.3123115,1.134648, 1.222241,-0.2455025,0.4658355, -0.7643152,
-0.3155724,1.134068, 1.222839,-0.2348115,0.4639099, -0.7684236,
-0.3188118,1.133357, 1.223555,-0.2243974,0.4627295, -0.771688,
-0.3221928,1.132566, 1.224301,-0.2145413,0.4629671, -0.7734286,
-0.3252364,1.131899, 1.224849,-0.2055672,0.4634855, -0.7756001,
-0.3275341,1.131562, 1.224964,-0.1973168,0.4675092, -0.7760163,
-0.3300344,1.130965, 1.225011,-0.1918411,0.4733129, -0.7734205,
-0.3322803,1.130841, 1.224375,-0.1895623,0.4785565, -0.7693621,
-0.333876,1.130522, 1.223225,-0.1870925,0.4824542, -0.7672903,
-0.3352653,1.130336, 1.221493,-0.1892533,0.4842821, -0.7664959,
-0.3367497,1.129797, 1.220039,-0.1913807,0.4876662, -0.7643396,
-0.3374848,1.129568, 1.217729,-0.1990394,0.4960726, -0.7598662,
-0.3377813,1.12912, 1.215584,-0.2057427,0.5108794, -0.7530437,
-0.3380574,1.128714, 1.213085,-0.2155307,0.5234626, -0.7459756,
-0.3375953,1.128372, 1.209925,-0.2259958,0.5414763, -0.736048,
-0.3368371,1.128132, 1.206273,-0.2413211,0.5577635, -0.7244504,
-0.3360664,1.12826, 1.201984,-0.2631316,0.5699401, -0.7117811,
-0.335337,1.128415, 1.197829,-0.2823497,0.5809643, -0.6997683,
-0.3341776,1.128554, 1.192975,-0.308246,0.5905563, -0.6855337,
-0.3329519,1.128997, 1.188069,-0.334789,0.6023565, -0.6689374,
-0.3317696,1.129585, 1.183297,-0.3583309,0.6179107, -0.6486665,
-0.3308126,1.129969, 1.178424,-0.3787344,0.6310316, -0.6299849,
-0.3298477,1.130911, 1.173614,-0.3991643,0.6419765, -0.61252,
-0.3293036,1.132357, 1.168709,-0.4231045,0.6457064, -0.5975994,
-0.328572,1.13344, 1.163984,-0.444818,0.6523103, -0.5788519,
-0.3280231,1.1349, 1.159928,-0.4661064,0.659596, -0.5563804,
-0.3271919,1.13606, 1.155545,-0.4869268,0.6650389, -0.5350699,
-0.3265191,1.137343, 1.15209,-0.5088778,0.6664245, -0.5143505,
-0.3257107,1.138739, 1.148222,-0.5268311,0.6676537, -0.4977756,
-0.3252152,1.140105, 1.145358,-0.5424751,0.6665393, -0.4815508,
-0.3247694,1.141636, 1.142436,-0.5563284,0.6664334, -0.4654521,
-0.3242705,1.143049, 1.140742,-0.5650619,0.6646461, -0.4560035,
-0.3233842,1.144078, 1.139643,-0.5747238,0.6579731, -0.45112,
-0.3227524,1.14517, 1.13828,-0.5835633,0.655478, -0.4421446,
-0.3215832,1.145696, 1.138165,-0.5913149,0.6517361, -0.4345554,
-0.3203658,1.146118, 1.138278,-0.5960167,0.6497677, -0.4289851,
-0.3185889,1.146119, 1.13874,-0.5943942,0.6483983, -0.4314403,
-0.316907,1.146119, 1.139118,-0.5933924,0.6448284, -0.4355205,
-0.3150284,1.145692, 1.140474,-0.5874025,0.6396437, -0.4468045,
-0.3138524,1.145416, 1.142177,-0.5827234,0.6352927, -0.4559658,
-0.3118876,1.145069, 1.14466,-0.5773978,0.6334594, -0.4630485,
-0.30994,1.144409, 1.147667,-0.5726136,0.6304401, -0.470329,
-0.3081239,1.143805, 1.150496,-0.5684155,0.6257911, -0.4780211,
-0.3066188,1.143039, 1.154483,-0.5601981,0.6184882, -0.4914643,
-0.3050448,1.142297, 1.157932,-0.5523599,0.6121032, -0.5032889,
-0.3036641,1.140982, 1.16208,-0.5416378,0.6045207, -0.5183083,
-0.3022512,1.139611, 1.166453,-0.5298599,0.5976101, -0.5342442,
-0.3009145,1.137885, 1.171157,-0.5172216,0.5914566, -0.5503472,
-0.299852,1.13593, 1.176065,-0.5036069,0.5856823, -0.5672674,
-0.2985991,1.134081, 1.18097,-0.4901954,0.5800981, -0.5830306,
-0.2978095,1.132184, 1.185982,-0.4757648,0.5742025, -0.5995507,
-0.2975863,1.130245, 1.191278,-0.4603969,0.5667989, -0.6175446,
-0.2975875,1.128685, 1.196512,-0.4450131,0.557351, -0.63508,
-0.2977489,1.127088, 1.201568,-0.4294825,0.5474786, -0.651996,
-0.2987102,1.125928, 1.206752,-0.413961,0.5365812, -0.6688649,
-0.300308,1.123734, 1.214285,-0.3988096,0.5280042, -0.6830737,
-0.3015276,1.122733, 1.219337,-0.3843117,0.5210851, -0.6957314,
-0.3023914,1.121511, 1.224397,-0.3705358,0.5139659, -0.7075823,
-0.3042773,1.120753, 1.22884,-0.358164,0.5079097, -0.717154,
-0.3051978,1.119785, 1.232748,-0.3442243,0.4994217, -0.7288527,
-0.3068771,1.119051, 1.236321,-0.3309687,0.4893619, -0.7409524,
-0.3083148,1.118243, 1.23862,-0.3204829,0.4801982, -0.7506054,
-0.3097934,1.117467, 1.241736,-0.3101113,0.4729709, -0.759603,
-0.3107159,1.117086, 1.242755,-0.3052654,0.4731271, -0.7631011,
-0.3117815,1.116355, 1.244796,-0.2998157,0.4711298, -0.7670586,
-0.3123685,1.116041, 1.245226,-0.2980707,0.4719102, -0.7685856,
-0.3128976,1.115652, 1.24579,-0.2934751,0.471129, -0.7713143,
-0.3130492,1.115372, 1.244872,-0.2924766,0.4711004, -0.7716776,
-0.3133098,1.114979, 1.244183,-0.2916327,0.4722527, -0.771204,
-0.3129771,1.11481, 1.24232,-0.2932656,0.4758117, -0.7684148,
-0.3125863,1.114469, 1.239873,-0.2977496,0.4815377, -0.7640235,
-0.3119265,1.114422, 1.237553,-0.3017768,0.4872266, -0.7596908,
-0.3106099,1.11462, 1.234129,-0.3109987,0.49799, -0.7504365,
-0.3095626,1.11463, 1.230561,-0.3161062,0.5060323, -0.743793,
-0.3083233,1.114683, 1.226702,-0.3233468,0.5156198, -0.7344064,
-0.3070458,1.114765, 1.222813,-0.3305303,0.5235914, -0.7257022,
-0.3058885,1.114893, 1.218823,-0.3377369,0.5309471, -0.7172396,
-0.3046476,1.115205, 1.214414,-0.3454961,0.5389451, -0.7078946,
-0.3030838,1.115924, 1.209299,-0.3525024,0.549143, -0.6973112,
-0.3018886,1.11613, 1.204442,-0.35913,0.5601231, -0.6867605,
-0.3004845,1.117047, 1.199444,-0.365804,0.5695561, -0.6762604,
-0.2991561,1.117835, 1.194861,-0.3729346,0.5768985, -0.666203,
-0.297938,1.119097, 1.19024,-0.3799826,0.5829281, -0.6570674,
-0.2967569,1.120647, 1.186313,-0.387529,0.5858448, -0.6484539,
-0.2956017,1.121809, 1.182414,-0.3947335,0.5903363, -0.6387991,
-0.2945181,1.123272, 1.179343,-0.4005497,0.5937649, -0.6294015,
-0.2934569,1.124356, 1.17669,-0.4032959,0.5975161, -0.6216455,
